ticket_id,created_at,customer_id,customer_segment,channel,product_area,issue_type,priority,status,sla_plan,initial_message,agent_first_reply,resolution_summary,resolution_time_hours,reopened,customer_sentiment,csat_score,has_attachment,platform,region
TCKT_000894,2024-11-03T15:41:24,CUST_01788,non_profit,email,login_auth,feature_request,high,resolved,gold,Can you add an option to customize login auth?,Thanks for your feature suggestion. We are prioritizing this and will update you as soon as possible.,Captured the request and added it to the product backlog.,1.65,0,positive,4,1,desktop_app,APAC
TCKT_000895,2023-03-28T09:03:07,CUST_00662,education,email,login_auth,other,low,on_hold,standard,I need help but I'm not sure which category this fits in.,Thanks for contacting support. We will look into this and get back to you within the next 48 hours.,,,0,neutral,4,0,android,LATAM
TCKT_000896,2023-02-16T19:57:54,CUST_02170,individual,phone_transcript,mobile_app,feature_request,high,on_hold,standard,Our team needs more advanced options for mobile app.,Thanks for your feature suggestion. We are prioritizing this and will update you as soon as possible.,,,0,negative,0,1,web,NA
TCKT_000897,2025-11-22T10:21:11,CUST_00072,individual,web_form,data_export,performance,medium,resolved,standard,The data export page is very slow and takes a long time to load.,We understand performance issues can be frustrating. Our team is reviewing this and will follow up within 24 hours.,Optimized queries and increased resource allocation.,33.59,0,neutral,4,0,api_client,LATAM
TCKT_000898,2025-07-01T07:24:53,CUST_07566,non_profit,in_app,login_auth,security_concern,low,resolved,standard,There seems to be a vulnerability in the login auth functionality.,We take security very seriously. We will look into this and get back to you within the next 48 hours.,"Investigated logs, mitigated the issue, and updated security settings.",26.21,0,very_negative,1,0,desktop_app,NA
TCKT_000899,2025-03-01T05:20:43,CUST_02512,small_business,phone_transcript,api_integration,feature_request,medium,closed_no_action,gold,It would be great to have api integration support in your product.,Thanks for your feature suggestion. Our team is reviewing this and will follow up within 24 hours.,Ticket closed without further action after no response from the customer.,199.21,0,very_negative,2,0,android,EU
TCKT_000900,2024-12-11T15:55:31,CUST_00256,individual,web_form,mobile_app,account_access,high,resolved,standard,My account was locked after multiple failed login attempts.,Sorry to hear you're having trouble accessing your account. We are prioritizing this and will update you as soon as possible.,Reset account credentials and confirmed successful login.,21.52,0,negative,2,1,desktop_app,APAC
TCKT_000901,2023-12-30T01:41:07,CUST_00592,small_business,email,login_auth,billing_problem,medium,resolved,gold,I was charged twice for my subscription this month.,Thanks for reaching out about the billing issue. Our team is reviewing this and will follow up within 24 hours.,Adjusted the invoice and issued a refund where applicable.,23.68,0,neutral,4,0,api_client,APAC
TCKT_000902,2022-03-28T16:42:06,CUST_02846,individual,web_form,analytics_dashboard,other,medium,resolved,standard,I need help but I'm not sure which category this fits in.,Thanks for contacting support. Our team is reviewing this and will follow up within 24 hours.,Provided general guidance and confirmed the issue was resolved.,16.93,0,negative,2,0,web,MEA
TCKT_000903,2023-12-19T04:35:56,CUST_05592,education,chat,login_auth,other,medium,resolved,standard,"Something seems off, can you please check my workspace?",Thanks for contacting support. Our team is reviewing this and will follow up within 24 hours.,Provided general guidance and confirmed the issue was resolved.,25.63,0,very_positive,5,1,desktop_app,LATAM
TCKT_000904,2023-09-02T16:42:46,CUST_02925,individual,in_app,api_integration,bug,low,closed_no_action,gold,The page keeps crashing whenever I try to open the api integration section.,Thanks for reporting this bug. We will look into this and get back to you within the next 48 hours.,Ticket closed without further action after no response from the customer.,194.24,0,positive,4,0,api_client,APAC
TCKT_000905,2025-03-01T10:17:40,CUST_05557,non_profit,in_app,notifications,billing_problem,low,resolved,gold,I was charged twice for my subscription this month.,Thanks for reaching out about the billing issue. We will look into this and get back to you within the next 48 hours.,Adjusted the invoice and issued a refund where applicable.,30.81,0,neutral,3,0,android,EU
TCKT_000906,2022-09-04T13:27:01,CUST_05316,individual,phone_transcript,billing,feature_request,urgent,on_hold,standard,It would be great to have billing support in your product.,Thanks for your feature suggestion. This has been escalated to our on-call team for immediate attention.,,,0,negative,0,0,api_client,MEA
TCKT_000907,2023-06-17T03:19:43,CUST_02985,enterprise,phone_transcript,billing,bug,low,resolved,standard,The page keeps crashing whenever I try to open the billing section.,Thanks for reporting this bug. We will look into this and get back to you within the next 48 hours.,Patched the bug and deployed a fix to production.,22.6,0,very_negative,0,1,desktop_app,EU
TCKT_000908,2024-04-30T11:09:56,CUST_00589,small_business,phone_transcript,api_integration,feature_request,low,in_progress,standard,Can you add an option to customize api integration?,Thanks for your feature suggestion. We will look into this and get back to you within the next 48 hours.,,,0,neutral,0,0,api_client,APAC
TCKT_000909,2025-10-23T18:13:33,CUST_09444,individual,email,notifications,account_access,low,resolved,standard,My 2FA code is not working when I try to sign in.,Sorry to hear you're having trouble accessing your account. We will look into this and get back to you within the next 48 hours.,Reset account credentials and confirmed successful login.,25.28,0,very_negative,1,0,ios,LATAM
TCKT_000910,2023-07-18T03:17:52,CUST_05038,individual,web_form,notifications,how_to,urgent,on_hold,standard,I need help setting up notifications for my team.,Happy to help with your question. This has been escalated to our on-call team for immediate attention.,,,0,neutral,3,0,desktop_app,EU
TCKT_000911,2023-01-08T01:41:28,CUST_09272,individual,phone_transcript,mobile_app,security_concern,medium,in_progress,gold,There seems to be a vulnerability in the mobile app functionality.,We take security very seriously. Our team is reviewing this and will follow up within 24 hours.,,,0,very_negative,1,0,android,EU
TCKT_000912,2025-01-13T03:07:34,CUST_03854,non_profit,email,billing,how_to,urgent,in_progress,standard,I need help setting up billing for my team.,Happy to help with your question. This has been escalated to our on-call team for immediate attention.,,,1,neutral,0,1,api_client,APAC
TCKT_000913,2022-02-04T03:29:21,CUST_06928,education,in_app,notifications,performance,medium,in_progress,gold,Overall performance has degraded in the last few days.,We understand performance issues can be frustrating. Our team is reviewing this and will follow up within 24 hours.,,,0,neutral,0,0,api_client,MEA
TCKT_000914,2024-07-19T15:13:50,CUST_00541,non_profit,phone_transcript,login_auth,other,low,in_progress,platinum,I need help but I'm not sure which category this fits in.,Thanks for contacting support. We will look into this and get back to you within the next 48 hours.,,,0,very_positive,5,1,desktop_app,LATAM
TCKT_000915,2023-11-21T18:31:00,CUST_08681,small_business,in_app,login_auth,account_access,low,in_progress,gold,I cannot log in; the system says my password is incorrect.,Sorry to hear you're having trouble accessing your account. We will look into this and get back to you within the next 48 hours.,,,0,very_negative,1,0,web,NA
TCKT_000916,2024-10-20T09:23:45,CUST_06488,individual,web_form,data_export,how_to,medium,in_progress,standard,Can you explain how to configure data export properly?,Happy to help with your question. Our team is reviewing this and will follow up within 24 hours.,,,0,neutral,4,0,android,MEA
TCKT_000917,2022-06-16T16:53:14,CUST_08379,education,web_form,billing,performance,high,in_progress,standard,Overall performance has degraded in the last few days.,We understand performance issues can be frustrating. We are prioritizing this and will update you as soon as possible.,,,0,very_positive,5,0,api_client,EU
TCKT_000918,2023-10-31T06:03:50,CUST_01194,individual,chat,data_export,account_access,low,in_progress,standard,My 2FA code is not working when I try to sign in.,Sorry to hear you're having trouble accessing your account. We will look into this and get back to you within the next 48 hours.,,,0,negative,0,1,web,APAC
TCKT_000919,2024-10-10T07:05:47,CUST_00574,enterprise,in_app,api_integration,performance,high,resolved,standard,The api integration page is very slow and takes a long time to load.,We understand performance issues can be frustrating. We are prioritizing this and will update you as soon as possible.,Optimized queries and increased resource allocation.,12.21,0,neutral,3,0,web,APAC
TCKT_000920,2022-06-14T07:31:50,CUST_08847,enterprise,web_form,data_export,bug,low,resolved,gold,The page keeps crashing whenever I try to open the data export section.,Thanks for reporting this bug. We will look into this and get back to you within the next 48 hours.,Patched the bug and deployed a fix to production.,42.65,0,neutral,0,0,android,APAC
TCKT_000921,2022-06-04T20:34:19,CUST_09108,enterprise,web_form,analytics_dashboard,bug,medium,resolved,gold,The analytics dashboard feature is not saving my changes.,Thanks for reporting this bug. Our team is reviewing this and will follow up within 24 hours.,Patched the bug and deployed a fix to production.,21.51,0,neutral,4,1,android,LATAM
TCKT_000922,2022-01-31T09:14:23,CUST_03933,small_business,web_form,notifications,performance,low,resolved,standard,Overall performance has degraded in the last few days.,We understand performance issues can be frustrating. We will look into this and get back to you within the next 48 hours.,Optimized queries and increased resource allocation.,33.96,0,neutral,0,0,desktop_app,NA
TCKT_000923,2024-02-21T02:03:08,CUST_08501,non_profit,phone_transcript,api_integration,performance,medium,closed_no_action,gold,Queries in the api integration module are timing out.,We understand performance issues can be frustrating. Our team is reviewing this and will follow up within 24 hours.,Ticket closed without further action after no response from the customer.,195.08,0,negative,0,0,api_client,NA
